,history_gan_loss,history_critic_neg_loss,history_critic_pos_loss
186,22.21862030029297,-82.31550750732421,-34.43531036376953
187,22.033294677734375,-77.15056457519532,-35.12543869018555
188,13.412858009338379,-75.68368377685547,-36.839579010009764
189,17.46253204345703,-76.8502426147461,-35.628474426269534
190,9.256649017333984,-83.68592529296875,-36.62624740600586
191,13.196556091308594,-81.75710754394531,-34.56063537597656
192,12.88241958618164,-78.05629272460938,-36.39746627807617
193,12.875829696655273,-84.53384094238281,-35.94607086181641
194,11.327945709228516,-80.59188385009766,-36.597496795654294
195,10.802061080932617,-86.93445129394532,-35.99978103637695
196,9.075288772583008,-82.60894012451172,-33.199602890014646
197,10.809497833251953,-83.90804290771484,-34.76110992431641
198,12.423460960388184,-85.53480224609375,-36.49865188598633
199,8.676816940307617,-82.16237182617188,-36.50048599243164
200,8.90739631652832,-86.74753265380859,-36.44081268310547
201,13.816117286682129,-75.17242202758788,-35.82279968261719
202,15.762157440185547,-77.85189819335938,-36.87813491821289
203,30.14711570739746,-83.55384826660156,-35.012142944335935
204,17.370073318481445,-83.41827850341797,-35.333062744140626
205,7.845526695251465,-82.7466537475586,-36.2078353881836
206,9.00797176361084,-77.43170013427735,-36.472303009033205
207,11.68034839630127,-77.82438049316406,-36.41520538330078
208,8.585102081298828,-83.5678939819336,-36.298100280761716
209,12.161194801330566,-79.72187194824218,-36.80504455566406
210,13.830277442932129,-86.24951171875,-36.341033172607425
211,13.932241439819336,-84.36663055419922,-36.53364868164063
212,13.668787956237793,-86.92123413085938,-37.67258911132812
213,12.87251091003418,-74.4745376586914,-36.351504516601565
214,11.355287551879883,-85.73429260253906,-37.30950241088867
215,14.710464477539062,-82.42640075683593,-36.361873626708984
216,13.628852844238281,-84.39772491455078,-36.80433349609375
217,12.973140716552734,-86.46552886962891,-36.178548431396486
218,17.126724243164062,-86.93218536376953,-36.98142013549805
219,18.677291870117188,-88.15822296142578,-35.79334411621094
220,24.930416107177734,-80.16748046875,-34.51742172241211
221,15.983865737915039,-88.67407836914063,-35.79043884277344
222,15.21854019165039,-88.85098571777344,-36.849501037597655
223,15.23181438446045,-79.49976348876953,-37.300865173339844
224,17.415019989013672,-88.0597152709961,-37.45268325805664
225,16.838459014892578,-80.17480926513672,-37.44334411621094
226,14.008517265319824,-82.47323150634766,-37.988895416259766
227,17.483474731445312,-79.42869567871094,-37.09633865356445
228,15.600333213806152,-84.58948974609375,-37.245347595214845
229,16.025527954101562,-79.90168914794921,-37.113790893554686
230,16.826860427856445,-81.80459289550781,-37.59771194458008
231,16.022172927856445,-81.44889526367187,-36.810856628417966
232,14.703832626342773,-83.22933959960938,-36.985757446289064
233,23.591127395629883,-83.32366333007812,-38.72973556518555
234,30.628997802734375,-82.40958709716797,-37.7049446105957
235,19.337446212768555,-86.51177825927735,-38.03878479003906
236,14.295697212219238,-86.70602111816406,-36.40419464111328
237,10.79580020904541,-87.55426025390625,-36.245835876464845
238,12.038139343261719,-89.43073883056641,-36.98764343261719
239,10.906665802001953,-80.76895599365234,-37.67091369628906
240,17.884307861328125,-91.32938995361329,-36.654625701904294
241,9.783670425415039,-83.36651153564453,-38.13767929077149
242,12.765623092651367,-84.14427185058594,-37.64646224975586
243,14.072818756103516,-81.83080596923828,-37.02389831542969
244,12.186029434204102,-84.6296615600586,-38.587511444091795
245,12.086870193481445,-88.60983581542969,-38.21410446166992
246,10.251189231872559,-87.6331771850586,-37.59128875732422
247,10.331443786621094,-89.57305908203125,-34.84706916809082
248,9.419098854064941,-91.81765899658203,-37.716651153564456
249,12.034595489501953,-90.04344177246094,-37.738024139404295
250,9.975081443786621,-82.31787872314453,-38.26597518920899
251,11.111028671264648,-88.29002685546875,-38.77289505004883
252,12.556526184082031,-84.28752136230469,-37.18603363037109
253,16.127037048339844,-81.20435180664063,-38.33199844360352
254,12.471109390258789,-83.5762939453125,-37.73010177612305
255,23.158767700195312,-86.59658660888672,-38.745235443115234
256,24.718536376953125,-90.7500244140625,-37.28480911254883
257,25.84837532043457,-81.59898681640625,-36.83326950073242
258,16.755170822143555,-83.86580047607421,-38.360459899902345
259,18.253292083740234,-90.70685424804688,-38.292213439941406
260,19.35076141357422,-84.73322448730468,-38.82335891723633
261,15.20389175415039,-83.95705108642578,-38.090135192871095
262,13.175832748413086,-89.4596954345703,-37.593476104736325
263,26.076919555664062,-91.5073455810547,-38.267249298095706
264,19.790266036987305,-90.96002960205078,-38.197889709472655
265,27.187280654907227,-90.51918334960938,-38.77830047607422
266,20.307662963867188,-84.04739990234376,-37.41026611328125
267,23.48546028137207,-83.87557830810547,-37.94848480224609
268,18.262712478637695,-84.67837677001953,-38.29357757568359
269,17.876548767089844,-85.46229095458985,-37.737037658691406
270,17.988235473632812,-86.24141235351563,-38.77403106689453
271,21.356441497802734,-89.26666870117188,-38.873042297363284
272,19.584135055541992,-87.49568939208984,-38.01853561401367
273,16.95393943786621,-85.960595703125,-39.33863754272461
274,18.655702590942383,-88.40357055664063,-38.98652725219726
275,16.906494140625,-87.41726837158203,-38.77365951538086
276,21.478302001953125,-87.3266845703125,-39.19605941772461
277,25.41370391845703,-88.55887603759766,-36.822381591796876
278,23.988412857055664,-88.65469512939453,-37.45159378051758
279,23.23189926147461,-87.79757232666016,-38.50445327758789
280,16.970407485961914,-89.47093811035157,-38.708466339111325
281,24.846710205078125,-88.33268585205079,-37.293646240234374
282,21.577651977539062,-88.20673980712891,-37.62099609375
283,19.23720932006836,-89.10165100097656,-36.43336563110351
284,17.79076385498047,-89.1446304321289,-37.793644714355466
285,21.543811798095703,-88.20977478027343,-38.016072845458986
286,20.14032745361328,-90.61494903564453,-39.13989486694336
287,24.211456298828125,-89.2874740600586,-38.63813095092773
288,26.129640579223633,-89.35348968505859,-37.36728973388672
289,26.142444610595703,-88.92234497070312,-37.464745330810544
290,24.47287368774414,-89.27251739501953,-35.69608917236328
291,23.83808135986328,-90.18990325927734,-38.90752029418945
292,25.521957397460938,-90.0825698852539,-35.89611625671387
293,17.31973648071289,-91.34836273193359,-37.38998565673828
294,17.163143157958984,-88.69365844726562,-36.70684661865234
295,15.21040153503418,-90.21524353027344,-37.94228515625
296,14.34941291809082,-91.82373657226563,-38.96856842041016
297,19.622343063354492,-89.81946563720703,-39.35929870605469
298,17.679763793945312,-92.00936889648438,-38.73273239135742
299,21.3094482421875,-91.52911682128907,-39.051490783691406
300,25.425094604492188,-91.5533432006836,-35.50692367553711
301,21.697242736816406,-91.45537414550782,-38.2903450012207
302,18.482009887695312,-92.24417419433594,-38.229332733154294
303,16.612056732177734,-89.63167572021484,-37.848628997802734
304,16.89967155456543,-92.10196075439453,-38.32950134277344
305,21.17780876159668,-89.89399871826171,-37.26207656860352
306,19.983726501464844,-91.70641326904297,-37.071466064453126
307,13.774829864501953,-91.85223846435547,-39.350182342529294
308,17.601276397705078,-92.17709655761719,-38.397151947021484
309,17.373428344726562,-91.46446075439454,-37.88954162597656
310,26.50325584411621,-92.59248504638671,-37.75491104125977
311,24.834251403808594,-93.19036865234375,-37.26998596191406
312,21.44200325012207,-92.45518188476562,-37.24911231994629
313,18.426694869995117,-92.27077789306641,-38.653558349609376
314,21.692237854003906,-92.65457153320312,-37.34654502868652
315,19.02143096923828,-92.32185516357421,-37.193321228027344
316,17.059226989746094,-93.064013671875,-38.60387115478515
317,16.70660972595215,-92.51554565429687,-38.36135711669922
318,16.788616180419922,-93.55609893798828,-39.004391479492185
319,18.42328643798828,-94.96959381103515,-39.47268981933594
320,20.271408081054688,-93.08128051757812,-35.54557571411133
321,19.210424423217773,-93.39930572509766,-39.07268524169922
322,16.46526336669922,-94.35978851318359,-38.85120391845703
323,15.205113410949707,-91.99954833984376,-38.47683944702148
324,19.83265495300293,-93.30634002685547,-37.53093490600586
325,16.0225830078125,-94.0987533569336,-37.66642456054687
326,20.860877990722656,-94.11415100097656,-37.97839202880859
327,20.846881866455078,-92.98550109863281,-38.893724060058595
328,28.5301513671875,-95.64993438720703,-35.55582733154297
329,20.63155746459961,-94.12158660888672,-38.36816482543945
330,25.068950653076172,-95.76518249511719,-35.97506103515625
331,22.132080078125,-93.43053894042968,-39.15709686279297
332,20.524866104125977,-95.44673309326171,-37.5704948425293
333,18.47473907470703,-94.09814453125,-39.11857604980469
334,16.15951919555664,-95.93438873291015,-38.08035125732422
335,18.701311111450195,-93.9234848022461,-37.69237442016602
336,15.766357421875,-93.76717681884766,-39.2120361328125
337,21.825469970703125,-96.77286224365234,-36.764533615112306
338,18.83930778503418,-94.72444152832031,-38.880532836914064
339,19.405242919921875,-92.98272705078125,-36.98885536193848
340,17.31714630126953,-95.22668762207032,-39.443589782714845
341,17.979877471923828,-96.71080322265625,-39.798020935058595
342,19.590539932250977,-96.31811981201172,-37.78580551147461
343,19.85648536682129,-94.70722808837891,-38.70059509277344
344,18.944412231445312,-95.85042419433594,-37.70421943664551
345,21.51959991455078,-96.17767944335938,-39.1311897277832
346,17.011314392089844,-94.49540252685547,-38.79580535888672
347,19.523387908935547,-96.44129180908203,-39.92798614501953
348,17.357559204101562,-94.8214614868164,-38.55756149291992
349,20.939634323120117,-96.34713287353516,-40.1382339477539
350,21.088943481445312,-96.02802886962891,-34.8963062286377
351,19.82895278930664,-99.0193603515625,-38.85926742553711
352,17.592552185058594,-96.15499420166016,-36.078086853027344
353,19.058696746826172,-95.18216705322266,-38.458499145507815
354,20.252901077270508,-96.98665924072266,-39.58678207397461
355,19.715282440185547,-97.22484283447265,-37.81492156982422
356,20.617528915405273,-97.91456451416016,-38.66104965209961
357,23.91254997253418,-95.6072280883789,-35.190232849121095
358,30.421192169189453,-97.6258316040039,-39.31653823852539
359,26.563785552978516,-97.4616195678711,-33.08247032165527
360,21.70758819580078,-99.0180648803711,-38.2723892211914
361,24.148168563842773,-95.81728668212891,-38.49786224365234
362,20.75977325439453,-96.50638885498047,-37.71072769165039
363,18.86724853515625,-97.01190185546875,-38.71793975830078
364,22.518047332763672,-96.88744049072265,-36.92411880493164
365,24.17943572998047,-97.15934753417969,-39.93807525634766
366,19.044376373291016,-98.05945434570313,-36.16884231567383
367,20.28485679626465,-96.7889633178711,-39.4072868347168
368,20.392963409423828,-98.90851440429688,-38.51474838256836
369,19.432025909423828,-99.13465576171875,-39.461422729492185
370,17.44363021850586,-96.69551391601563,-38.21998596191406
371,20.612594604492188,-98.44263610839843,-39.60582733154297
372,29.60057830810547,-99.9574966430664,-33.90507774353027
373,22.09332847595215,-98.11422271728516,-39.673423767089844
374,29.141040802001953,-99.90652313232422,-37.07664031982422
375,21.82970428466797,-99.33570861816406,-37.46665573120117
376,24.916095733642578,-99.06531829833985,-36.672095108032224
377,22.021711349487305,-98.70545501708985,-38.66963577270508
378,23.223806381225586,-100.71746826171875,-35.704023361206055
379,20.691295623779297,-101.98064727783203,-37.48276290893555
380,25.956031799316406,-99.45960235595703,-35.92359580993652
381,21.21327781677246,-96.88970642089843,-38.41248779296875
382,18.78635597229004,-100.08243255615234,-36.59452133178711
383,23.637889862060547,-98.4898895263672,-38.3650405883789
384,28.115875244140625,-98.4483413696289,-38.38328857421875
385,23.237974166870117,-99.33492431640624,-37.55151138305664
386,17.23166847229004,-99.60757598876953,-37.07144546508789
387,23.148014068603516,-100.78701171875,-38.194969940185544
388,20.63240623474121,-97.66903686523438,-38.07853546142578
389,23.20321273803711,-100.4437469482422,-38.08674697875976
390,20.67571258544922,-100.46517944335938,-34.922207260131835
391,16.315441131591797,-100.51854095458984,-38.89143753051758
392,24.902799606323242,-99.65849304199219,-35.08249206542969
393,23.234233856201172,-99.36008758544922,-39.8690788269043
394,19.47714614868164,-101.58510131835938,-36.83645782470703
395,17.555957794189453,-100.96453247070312,-39.01253967285156
396,16.288240432739258,-100.44224090576172,-40.4645881652832
397,16.074289321899414,-100.82498168945312,-39.179483795166014
398,16.642749786376953,-101.08535308837891,-38.41131439208984
399,22.439350128173828,-102.1002700805664,-35.15458221435547
400,16.243587493896484,-101.49274291992188,-38.41237106323242
401,22.380050659179688,-101.59931640625,-33.45228881835938
402,25.452899932861328,-98.78024597167969,-39.71816177368164
403,21.508682250976562,-102.14432525634766,-35.19564552307129
404,22.960620880126953,-102.23218231201172,-40.791516876220705
405,25.772655487060547,-100.9324966430664,-37.6859992980957
406,22.51340103149414,-102.26147155761718,-40.24827423095703
407,22.279773712158203,-101.77628784179687,-39.61460151672363
408,15.660194396972656,-102.43368225097656,-40.4418586730957
409,17.961708068847656,-102.02917785644532,-38.772501373291014
410,18.20237159729004,-102.9825653076172,-39.96079025268555
411,16.934511184692383,-103.28117218017579,-38.91487121582031
412,22.751544952392578,-101.55072631835938,-38.89287796020508
413,23.571998596191406,-103.6856185913086,-39.9387565612793
414,20.088947296142578,-102.45135498046875,-40.51844863891601
415,24.344688415527344,-101.86168060302734,-38.40562286376953
416,19.70999526977539,-102.44579162597657,-40.71698684692383
417,19.662967681884766,-102.60831909179687,-37.57331085205078
418,22.114700317382812,-101.24187927246093,-38.62492294311524
419,27.01375961303711,-102.86992950439453,-37.64985656738281
420,21.61456298828125,-103.13578338623047,-39.73073196411133
421,17.000225067138672,-103.34969177246094,-39.7468147277832
422,15.935258865356445,-103.50844268798828,-39.68769836425781
423,18.847902297973633,-102.46001281738282,-39.621463012695315
424,26.96393585205078,-104.8223892211914,-39.03637466430664
425,18.772476196289062,-102.872119140625,-37.81531105041504
426,20.63927459716797,-103.23749237060547,-41.64683532714844
427,30.433433532714844,-103.23283538818359,-40.30642318725586
428,19.585899353027344,-103.20620422363281,-40.394290161132815
429,22.826250076293945,-104.20966949462891,-38.75911026000976
430,14.179819107055664,-101.98141632080078,-39.59125671386719
431,15.880376815795898,-104.58663330078124,-41.22475128173828
432,15.920578002929688,-104.16780090332031,-38.82341079711914
433,14.392619132995605,-103.33313751220703,-40.250648498535156
434,14.092742919921875,-104.17290802001953,-40.373410034179685
435,14.022727012634277,-103.1445068359375,-41.30574035644531
436,11.867992401123047,-104.5938735961914,-40.46678009033203
437,14.912238121032715,-105.81634521484375,-40.188402557373045
438,23.59521484375,-105.52161407470703,-39.96669082641601
439,23.758380889892578,-104.49343872070312,-38.77172088623047
440,24.147159576416016,-105.07731475830079,-38.86997299194336
441,25.58504295349121,-105.75707092285157,-39.30271682739258
442,19.257326126098633,-104.82072448730469,-40.142767333984374
443,18.97110366821289,-105.5776596069336,-40.71833419799805
444,15.238508224487305,-105.19845581054688,-40.31317367553711
445,24.892833709716797,-107.62191162109374,-42.315068054199216
446,26.488445281982422,-105.97770690917969,-40.67239151000977
447,20.031339645385742,-104.6618423461914,-40.543819427490234
448,17.709423065185547,-106.64815063476563,-41.516275024414064
449,18.394729614257812,-105.42733459472656,-40.079829406738284
450,13.658557891845703,-104.66122436523438,-42.451071166992186
451,14.153883934020996,-105.86517181396485,-42.41499328613281
452,16.595542907714844,-105.24697418212891,-40.550995635986325
453,14.320199966430664,-104.85188903808594,-42.11254196166992
454,12.515898704528809,-107.58242645263672,-43.22223587036133
455,11.332782745361328,-105.85482940673828,-41.39850387573242
456,22.7299861907959,-106.84896392822266,-40.64722747802735
457,23.477218627929688,-107.04684600830078,-40.779545593261716
458,16.314735412597656,-105.6891586303711,-42.14448852539063
459,13.123653411865234,-107.95703430175782,-41.64390411376953
460,12.670768737792969,-105.33877563476562,-42.41149978637695
461,14.298431396484375,-104.67477569580078,-43.55289840698242
462,16.842975616455078,-107.20374450683593,-41.525969696044925
463,13.406373023986816,-105.71288146972657,-40.94169921875
464,12.331220626831055,-107.7391357421875,-40.43576507568359
465,13.640687942504883,-107.71939392089844,-42.031595611572264
466,13.836206436157227,-106.57107391357422,-42.11518478393555
467,39.3724479675293,-103.52975769042969,-43.003178405761716
468,25.49492645263672,-107.47916107177734,-41.70315170288086
469,22.397151947021484,-108.7367156982422,-38.540179061889646
470,23.8721923828125,-106.57406616210938,-38.33048858642578
471,15.692299842834473,-108.49767608642578,-43.10039367675781
472,16.79294204711914,-107.44036407470703,-41.82185440063476
473,17.956096649169922,-105.76065673828126,-42.06217575073242
474,23.51441192626953,-108.54242248535157,-37.84172744750977
475,14.809682846069336,-109.94292755126953,-41.21385650634765
476,20.390331268310547,-106.85623168945312,-42.227716064453126
477,16.076784133911133,-106.49989776611328,-41.772002410888675
478,25.14026641845703,-107.39172973632813,-42.59116668701172
479,19.589889526367188,-109.96589813232421,-42.81399230957031
480,15.271416664123535,-108.37051849365234,-42.81603927612305
481,15.650396347045898,-108.46719665527344,-42.75603561401367
482,17.186649322509766,-107.90259246826172,-41.998983764648436
483,17.23961639404297,-109.2382827758789,-43.24106216430664
484,18.328617095947266,-107.75823364257812,-44.24727020263672
485,31.012134552001953,-106.83021240234375,-41.148565673828124
486,24.50382423400879,-108.57921600341797,-43.655328369140626
487,27.24097442626953,-109.74147033691406,-41.584164428710935
488,26.986892700195312,-107.69701538085937,-42.53175811767578
489,17.354366302490234,-108.36355590820312,-42.36925048828125
490,24.478422164916992,-109.25147705078125,-43.14683227539062
491,26.546157836914062,-109.25919494628906,-42.535745239257814
492,23.062408447265625,-110.71659393310547,-41.61003112792969
493,26.69990348815918,-108.90191802978515,-42.85749130249023
494,18.5101318359375,-109.8624984741211,-43.632886505126955
495,17.010108947753906,-108.29098510742188,-42.64213562011719
496,20.112693786621094,-108.68254852294922,-42.788815307617185
497,26.945571899414062,-109.5675262451172,-44.55480194091797
